desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,numOfRows,pageNo,totalCount,Column1
441560202101537 ,http://www.animal.go.kr/files/shelter/2021/12/202112311612228_s.jpg,2021-12-29,일동면 운악 청계로 1727-15 인근,[고양이] 한국 고양이,갈/검/흰,2019,3.2,경기-포천-2021-01196,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311612228.jpg,종료(안락사),F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 포천시,차봉환,031-538-3883,,999,1,8309,0
450650202105352 ,http://www.animal.go.kr/files/shelter/2021/12/202112300912355_s.jpg,2021-12-29,제주시 도련일동 도련길 1,[고양이] 한국 고양이,흰갈,2019,6.3,제주-제주-2021-05153,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112300912355.jpg,종료(방사),M,N,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105351 ,http://www.animal.go.kr/files/shelter/2021/12/202112300912240_s.jpg,2021-12-29,제주시 해안동 어승생삼거리,[개] 포인터,갈색,2017,20,제주-제주-2021-05152,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112300912240.jpg,종료(입양),F,U,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105350 ,http://www.animal.go.kr/files/shelter/2021/12/202112300912924_s.jpg,2021-12-29,제주시 해안동 해안마을 13길 302,[개] 믹스견,흰색,2020,10.2,제주-제주-2021-05151,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112300912924.jpg,종료(자연사),F,U,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
448535202101855 ,http://www.animal.go.kr/files/shelter/2021/12/202112301412427_s.jpg,2021-12-29,율하1로90(율하동) 모아미래도6단지,[고양이] 믹스묘,갈색+흰색,2021,0.4,경남-김해-2021-01547,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301412427.jpg,종료(자연사),M,U,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448535202101854 ,http://www.animal.go.kr/files/shelter/2021/12/202112301412244_s.jpg,2021-12-29,대동면 성안길 19-5,[개] 믹스견,흰색,2018,10,경남-김해-2021-01546,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301412244.jpg,종료(자연사),F,U,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448535202101853 ,http://www.animal.go.kr/files/shelter/2021/12/202112301412582_s.jpg,2021-12-29,대동면 성안길 19-5,[개] 믹스견,흰색,2021,2.9,경남-김해-2021-01545,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301412582.jpg,종료(자연사),M,N,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448535202101852 ,http://www.animal.go.kr/files/shelter/2021/12/202112301412173_s.jpg,2021-12-29,대동면 성안길 19-5,[개] 믹스견,흰색,2021,2.6,경남-김해-2021-01544,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301412173.jpg,종료(자연사),M,N,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448535202101851 ,http://www.animal.go.kr/files/shelter/2021/12/202112301412781_s.jpg,2021-12-29,대동면 성안길 19-5,[개] 믹스견,흰색,2021,2.7,경남-김해-2021-01543,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301412781.jpg,종료(자연사),M,N,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448535202101850 ,http://www.animal.go.kr/files/shelter/2021/12/202112301412508_s.jpg,2021-12-29,대동면 성안길 19-5,[개] 믹스견,흰색,2021,3,경남-김해-2021-01542,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301412508.jpg,종료(자연사),M,N,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448535202101849 ,http://www.animal.go.kr/files/shelter/2021/12/202112301412995_s.jpg,2021-12-29,대동면 주동리 795-2,[개] 믹스견,흰색,2021,4,경남-김해-2021-01541,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301412995.jpg,종료(자연사),F,U,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448535202101848 ,http://www.animal.go.kr/files/shelter/2021/12/202112301412793_s.jpg,2021-12-29,상동면 동북로473번길 59,[개] 믹스견,흰색,2016,15,경남-김해-2021-01540,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301412793.jpg,종료(자연사),M,U,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448528202101161 ,http://www.animal.go.kr/files/shelter/2021/12/202112301612766[1]_s.jpg,2021-12-29,진전면 임곡교차로 도로변,[개] 믹스견,흰색+갈색,2021,1,경남-창원2-2021-00384,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301612766[1].jpg,종료(입양),M,N,[Table],마산유기동물보호소,055-225-5481,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포회원구,창원시마산합포회원구,055-225-5701,,999,1,8309,0
448528202101160 ,http://www.animal.go.kr/files/shelter/2022/01/202202011502976_s.jpg,2021-12-29,진전면 임곡교차로 도로변,[개] 믹스견,검갈색,2021,1,경남-창원2-2021-00383,20211230,20220110,http://www.animal.go.kr/files/shelter/2022/01/202202011502976.jpg,종료(입양),M,N,[Table],마산유기동물보호소,055-225-5481,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포회원구,창원시마산합포회원구,055-225-5701,,999,1,8309,0
448528202101159 ,http://www.animal.go.kr/files/shelter/2021/12/202112301612250_s.jpg,2021-12-29,진전면 임곡교차로 도로변,[개] 믹스견,검갈색,2021,1,경남-창원2-2021-00382,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301612250.jpg,종료(입양),F,N,[Table],마산유기동물보호소,055-225-5481,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포회원구,창원시마산합포회원구,055-225-5701,,999,1,8309,0
447522202100366 ,http://www.animal.go.kr/files/shelter/2021/12/202112301512943_s.jpg,2021-12-29,동명면송산리하천,[개] 믹스견,흰색 갈색,2018,5,경북-칠곡-2021-00366,20211230,20220106,http://www.animal.go.kr/files/shelter/2021/12/202112301512943.jpg,종료(입양),F,N,[Table],칠곡유기동물보호센터,054-973-5710,경상북도 칠곡군 석적읍 포망로 341 (석적읍) ,경상북도 칠곡군,동물보호담당,054-979-6493,,999,1,8309,0
447516202100267 ,http://www.animal.go.kr/files/shelter/2021/12/202112301512403_s.jpg,2021-12-29,경북 청송군 주왕산면 이전앞길 5 (주왕산파출소 앞),[개] 진도견,흰색,2019,25,경북-청송-2021-00190,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301512403.jpg,종료(입양),F,N,[Table],점곡보호소,010-5139-8617,경상북도 청송군 현동면 청송로 3128-141  ,경상북도 청송군,청송군,054-870-6282,,999,1,8309,0
447510202100273 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312182_s.jpg,2021-12-29,금호읍 신대리 ,[개] 시베리안 허스키,검정 흰색,2019,26,경북-영천-2021-00251,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312182.jpg,종료(반환),M,N,[Table],영천유기동물보호센터,054-339-7175,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",경상북도 영천시,정재성,054-339-7177,,999,1,8309,0
446482202100777 ,http://www.animal.go.kr/files/shelter/2021/12/202112300912633_s.jpg,2021-12-29,마륜 전원길,[개] 라브라도 리트리버,베이지색,2019,30.5,전남-순천-2021-00659,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112300912633.jpg,종료(입양),M,N,[Table],순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,999,1,8309,0
446482202100776 ,http://www.animal.go.kr/files/shelter/2021/12/20211230091272_s.jpg,2021-12-29,신흥마을,[개] 믹스견,"베이지색, 검은색 드문드문",2021,7.1,전남-순천-2021-00658,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211230091272.jpg,종료(자연사),M,N,[Table],순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,999,1,8309,0
446482202100775 ,http://www.animal.go.kr/files/shelter/2021/12/202112300912295_s.jpg,2021-12-29,강변로 고가도로,[개] 포메라니안,흰색,2019,3.6,전남-순천-2021-00657,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112300912295.jpg,종료(반환),M,N,[Table],순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,999,1,8309,0
446482202100774 ,http://www.animal.go.kr/files/shelter/2021/12/202112300912741_s.jpg,2021-12-29,장천동 강아지,[개] 믹스견,흰색,2021,1.7,전남-순천-2021-00656,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112300912741.jpg,종료(입양),F,N,[Table],순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,999,1,8309,0
446481202101111 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312794_s.jpg,2021-12-29,봉계3길 주택가,[개] 믹스견,갈색,2021,7.8,전남-여수-2021-00748,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312794.jpg,종료(방사),M,N,[Table],유기동물보호소,061-659-4429,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소",전라남도 여수시,축산정책팀,061-659-4429,,999,1,8309,0
445467202101968 ,http://www.animal.go.kr/files/shelter/2021/12/202112291712441_s.jpg,2021-12-29,신관동 416 ,[개] 믹스견,갈색,2021,2,전북-군산-2021-01221,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291712441.jpg,종료(안락사),M,N,[Table],군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시,홍지수,063-454-5913,,999,1,8309,0
445467202101967 ,http://www.animal.go.kr/files/shelter/2021/12/202112291712380_s.jpg,2021-12-29,개정면 계곡가든 부근 ,[개] 믹스견,갈색/흰색,2019,8.5,전북-군산-2021-01220,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291712380.jpg,종료(안락사),M,N,[Table],군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시,홍지수,063-454-5913,,999,1,8309,0
445467202101966 ,http://www.animal.go.kr/files/shelter/2021/12/202112291212168_s.jpg,2021-12-29,시청로 17 ,[개] 스피츠,화이트,2020,8,전북-군산-2021-01219,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291212168.jpg,종료(입양),F,N,[Table],군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시,홍지수,063-454-5913,,999,1,8309,0
445467202101965 ,http://www.animal.go.kr/files/shelter/2021/12/202112291412589_s.jpg,2021-12-29,수송동로 105,[고양이] 한국 고양이,블랙/화이트,2021,0.1,전북-군산-2021-01218,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291412589.jpg,종료(입양),F,N,[Table],군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시,홍지수,063-454-5913,,999,1,8309,0
442420202100797 ,http://www.animal.go.kr/files/shelter/2021/12/202112301312306_s.jpg,2021-12-29,구정휴계소 앞 도로가에서 발견,[개] 믹스견,검정색,2021,4.2,강원-강릉-2021-00692,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301312306.jpg,종료(입양),F,U,[Table],강릉시 동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172  ,강원도 강릉시,동물정책과,033-640-5587,,999,1,8309,0
441560202101532 ,http://www.animal.go.kr/files/shelter/2021/12/202112301712366_s.jpg,2021-12-29,신읍동 372-6 인근,[고양이] 한국 고양이,검줄/흰,2021,2,경기-포천-2021-01191,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301712366.jpg,종료(자연사),M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 포천시,차봉환,031-538-3883,,999,1,8309,0
441414202101062 ,http://www.animal.go.kr/files/shelter/2021/12/202112301612727_s.jpg,2021-12-29,청산면 궁평리 궁평로 65-2 청산교회 앞 ,[고양이] 한국 고양이,검/흰,2021,1.4,경기-연천-2021-00534,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301612727.jpg,종료(자연사),F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도 연천군,유기동물담당,031-839-2326,,999,1,8309,0
441414202101061 ,http://www.animal.go.kr/files/shelter/2021/12/202112301612384_s.jpg,2021-12-29,미산면 삼화리 108-2 인근 임진강 일대,[개] 믹스견,검/흰,2017,8.3,경기-연천-2021-00533,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301612384.jpg,종료(안락사),M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도 연천군,유기동물담당,031-839-2326,,999,1,8309,0
441409202101716 ,http://www.animal.go.kr/files/shelter/2021/12/202112301712544_s.jpg,2021-12-29,양촌읍 양곡리 56-16,[개] 믹스견,검/흰,2021,5.4,경기-김포-2021-00874,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301712544.jpg,종료(반환),M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 김포시,김수연,031-980-2893,,999,1,8309,0
441409202101715 ,http://www.animal.go.kr/files/shelter/2021/12/202112301712768_s.jpg,2021-12-29,장기동 1882-7,[개] 믹스견,갈/흰/검,2019,7.4,경기-김포-2021-00873,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301712768.jpg,종료(반환),F,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 김포시,김수연,031-980-2893,,999,1,8309,0
441392202100293 ,http://www.animal.go.kr/files/shelter/2021/12/202112301712287_s.jpg,2021-12-29,생연로 72 부영1단지아파트 일대,[고양이] 한국 고양이,회/흰/갈,2021,1,경기-동두천-2021-00213,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301712287.jpg,종료(자연사),F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도 동두천시,김인기,031-860-2322,,999,1,8309,0
431373202101481 ,http://www.animal.go.kr/files/shelter/2021/12/202112301512331_s.jpg,2021-12-29,"상북면 자수정로 323, CU편의점",[고양이] 한국 고양이,검정,2018,2.1,울산-울주-2021-00989,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301512331.jpg,보호중,Q,N,[Table],울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군,김은지,052-204-1635,,999,1,8309,0
431373202101480 ,http://www.animal.go.kr/files/shelter/2021/12/20211230141230_s.jpg,2021-12-29,두동면 구미리 617-4,[개] 진도견,갈색/검정,2017,15.1,울산-울주-2021-00988,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211230141230.jpg,종료(안락사),M,N,[Table],울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 발리 1144,울산광역시 울주군,김은지,052-204-1635,,999,1,8309,0
